SITE|STONE|INSCRIPTIO|READING|EXPAND_ID|EXPANSION|TRANSLATIO
PHLLK|1|1|2|1|CLO[TUALI] MO[BRA]TTI|[the stone] of Clo[tualus] (PN), [son] of Mobrattus (PN)
PHLLK|1|1|2|2|CLO[TUALI] MO[BRA]TTI|[the stone] of Clo[tualus] Mo[bra]ttus(PN)
PHLLK|1|1|3|1|CLOTUALI MOBRATTI|Clotuali Mobratti(PN)
PMCH1|1|1|1|1|CARAVSIUS HIC IACIT IN HOC CONGERIES LAPIDVM|n/a
PMCH1|1|1|2|1|CARAVSIUS HIC IACIT IN HOC CONGERIES LAPIDVM|n/a
PMCH1|1|1|3|1|CARAVSIUS HIC IACIT IN HOC CONGERIES LAPIDVM|Carausius(PN) lies here in this heap of stones.
PMCH1|2|1|1|1|ORIA IC IACIT|n/a
PMCH1|2|1|2|1|--]ORIA IC IACIT|n/a
PMCH1|2|1|3|1|--]ORIA IC IACIT|--]oria(PN) lies here.
PMCH1|2|1|4|1|--]ORIA IC IACIT|n/a
PMCH1|3|1|1|1|CANTIORI HIC IACIT VENEDOTIS CIVE FVIT CONSOBRINO MA[--]LI MAGISTRATI|n/a
PMCH1|3|1|2|1|CANTIORI HIC IACIT VENEDOTIS CIVE FVIT [C]ONSOBRINO [--]MAGLI [--]T MAGISTRATI|Cantoris (PN), a citizen of Gwynedd, was a kinsman of [?  Broch]mael(PN) [a ... an]d a magistrate.
RATHK|1|1|1|1|--]CLHQOC[--|n/a
PMCH1|3|1|3|1|CANTIORI[X] HIC IACIT VENEDOTIS CIVE[S] FVIT CONSOBRINO[S] MAGLI MAGISTRATI|Cantiorix(PN) lies here. He was a citizen of Venedos (and) cousin of Maglos(PN) the Magistrate.
PMCH1|3|1|4|1|CANTIORI HIC IACIT VENEDOTIS CIVE FVIT CONSOBRINO MAGLI MAGISTRATI|The burial place of Cantiorios(PN) : here he lies, citizen of Venedos; He was cousin of Mael(PN) the magistrate.
PMCH2|1|1|1|1|FILI AVITORI IN TE[M]P[ORE] IVSTI[--] CON[--]|n/a
PMCH2|1|1|2|1|FILI AVITORI IN TE[M]PO[RE] IVSTI[NI] CON[SVLIS]|(The stone of So-and-so), son of Avitoris (PN).  (Set up) in the time of Justinus (PN) the Consul.
PMCH2|1|1|3|1|IIHAVIIOKI INTEP IVST CON|n/a
PMCH2|1|1|4|1|--] FILI AVITORI INTEP[IDI] IUSTI[SSIMI] CON[IUX]|--] son of Avitorus(PN) (the grave of) a most loving and righteous husband.
PMCH2|1|1|5|1|--]FILI AVITORI IN TEMPORE POST IUSTINI CONSULIS|n/a
PMRFA|1|1|1|1|FILI CVNALIPI [IC] IACIT [CIVI] BECCVRI|Cynllib's(PN) son Cynog(PN) lies [here] [no translation of CIVI BECCVRI offered].
PMRFA|1|1|2|1|FILI CVNALIPI CUNACI [HIC] IACIT BECCVRI|Beccurus(PN) son of Cunalipus(PN) [son] of Cunacus(PN), lies [here].
PMRFA|1|1|3|1|FILI CVNALIPI CVNACI [HIC] IACIT [--] BECCVRI|(The stone) of Cunalipus'(PN) son Cunacus(PN).  He lies here...of Beccurus (?) (PN)
PMRFA|1|1|4|1|"FILI CVNALIPI CVNACI [IC] IACIT
--]I BECCV/RI"|The grave of Cunalip's(PN) son Cunac(PN) : here he lies...
PMRFA|1|1|5|1|FILI CVNALIPI CVNACI IACIT BECCVRI|(The stone) of Cunalipus'(PN) son Cunacus(PN).  He lies (here)...of Beccurus(PN)
PNZAN|1|1|1|1|--]CUMBUIN FO[--]UICUMQ:  P[--]NITHIC[--|n/a
PNZAN|1|1|2|1|--]MBUIN[--]UMQ:[--]TNI FO[--]P[--]C[--]|n/a
PNZAN|1|1|3|1|P[RO]CUMBUNT IN FO[RIS] QUICUMQUE PACE UENIT HI[N]C [ORET]|n/a
PNZAN|1|2|1|1|REGIS +RICATI CRUX|n/a
PNZAN|1|2|2|1|[RE..+. CR--]|n/a
PNZAN|1|2|3|1|RECGISI CRUX|the cross of Recgisi(PN)
PNZAN|1|2|3|2|RAEGISI CRUX|the cross of Raegisi(PN)
PNZAN|1|3|1|1|D+FI [--A]I|n/a
PNZAN|1|3|2|1|D+[--]|n/a
PNZAN|1|3|3|1|DOMINI CRUX CHRISTI|(This is) a cross of the Lord Christ.
POLCH|1|1|1|1|"--]CRON[-][N][--
"|n/a
POMCK|1|1|1|1||
PONTS|1|1|1|1|--]Q[--]T[--]C[--]D[--|n/a
POOL|1|1|1|1|-][S]ROTATR[-|n/a
POOL|1|1|2|1|-]RVAVOR[C][-|n/a
PRCMB|1|1|1|1|[--]|n/a
PRHOS|1|1|1|1|HIC IACIT MACCUDECCETI|n/a
PRHOS|1|1|2|1|HIC IACIT MACCU-DECCETI|n/a
PRHOS|1|1|3|1|HIC IACIT MACCUDECCETI|(the stone) of Maccudeccetus (PN).  He lies here.
PRHOS|1|1|4|1|HIC IACIT MACCUI-DECCETI|n/a
PRHOS|1|1|5|1|HIC IACIT MACCIUD ECCETI|Here lies Machudd (the son(PN) of Echwyd (PN).
PRIES|1|1|1|1|NETACUNAS MAQI LOBAC[CONA]|n/a
PRKLA|1|1|1|1|ANM VINNAGITLET[--|n/a
PRTT1|1|1|1|1|IM[P C] FLA [VAL] M[AXI]MINO INVICTO AVGVS|(Set up in the reign of) the Emperor Caesar Flavius Valerius Maximinus (PN), the Unconquered, Augustus
PRTT1|1|1|2|1|IMP C FLA VA[D] MAXIMINO INVICTO AVGVS|n/a
PRTT1|1|1|3|1|IMP C FLA VAL MAXIMINO INVICTO AVGVS|n/a
PRTT1|1|2|1|1|HIC IACIT CANTVSVS PATER PAVLINVS|Here lies Cantusus (PN) --- his father was Paulinus (PN)
PRTT1|1|2|2|1|HIC IACIT CANTVSVS PATER PAVLINVS|Here lies Cantusus (PN). (His) father (was) Paulinus (PN) or (His) father Paulinus (PN) (set up this stone)
PRTT1|1|2|3|1|HIC IACIT CANTVSVS PATER PAVLINVS|Here lies Cantusus (PN), whose father was Paulinus (PN)
PRTT1|1|2|3|2|HIC IACIT CANTVSVS PATER PAVLINVS|Here lies Cantusus (PN), who was the father of Paulinus (PN)
PRTT1|1|2|4|1|HIC IACIT CANTVSVS PATER PAVLINVS|Here lies Cantusus (PN): (his) father Paulinus (PN) (put up the stone)
PRTT1|1|2|5|1|HIC IACIT CANTVSVS PATER PAVLINVS|n/a
PRTT2|1|1|1|1|TOME|Of Thomas (PN)
PRTT2|1|1|2|1|TOME|(The Cross) of Thomas (PN)
PRTT2|1|1|3|1|TOME|n/a
PRTT2|1|1|4|1|TOME|Thomae (PN)
PRTT2|1|1|5|1|TOME|the cross of Thomas (PN)
PRTT3|1|1|1|1|CRUX XPI GELUGUIN|n/a
PRTT3|1|1|2|1|CRUX XPI GELUGUIN|n/a
PRTT3|1|1|3|1|CRUX XPI GELUGUIN|The Cross of Christ. Geluguin (PN) (? made it).
PRTT3|1|1|4|1|CRUX XPI GELUGUI[--]N|n/a
PRTT4|1|1|1|1|FEC[-- T[-- U[T--|n/a
PRTT4|1|1|2|1|FEC[IT [--] C[RUX] [--] UT[--]|The Cross (of So-and-so. So-and-so) made it (?)
PRTT4|1|1|3|1|FEC[-- C[-- UT[--|n/a
PRTT4|1|1|4|1|FEC[-- C[-- UT[--|n/a
PRTYV|1|1|1|1|CRUX GURIAT|The cross of Guriat(PN).
PUNCH|1|1|1|1|CVNISCVS FILI NEMAGLI|(The stone) of Cuniscus (PN), son of Nemaglus (PN) [Nash-Williams translation]
PYFAI|1|1|1|1|[--]|n/a
RACOB|1|1|1|1|LOGA MAQI SDANBI|n/a
RAMSY|1|1|1|1|S[A]TURNBIV|Saturnbiu (PN)
RAMSY|1|1|1|2|S[A]TVRN BIV[--|Saturninus (PN) Biv[adus?] (PN)
RANTA|1|1|1|1|OSBBAR|n/a
RCMMN|1|1|1|1|BENDACH FOR ANMAINN-IOSEPH|A blessing on the soul of Joseph
RCMMN|1|1|2|1|BENDACHT FOR ANMAIN {N}IOSEPH|
RCROG|2|1|1|1|QREGAS MU[--|
RDRTH|1|1|1|1|MAVOUIH VITO[--]|n/a
RDRTH|1|1|2|1|MAVORI FI[LI] VITO[RI]|(The Stone) of Mavorius (PN) son of Victor (PN)
REASK|1|1|1|1|DOMINE|n/a
REASK|2|1|1|1|DNS|n/a
REASK|2|1|2|1|IHC|n/a
REASK|2|2|1|1|DNO|n/a
REASK|2|2|2|1|XNC|n/a
REDGT|1|1|1|1|DONIERT ROGAVIT PRO ANIMA|Doniert (PN) has begged that prayers be offered for the repose of [his] soul.
REDGT|1|1|2|1|DONIERT ROGAUIT PRO ANIMA|n/a
REDGT|1|1|3|1|DONIERT : ROGAVIT PRO A[N]IMA|Doniert(PN) requested [this cross _or_ prayers] for [his] soul.
RFILD|1|1|1|1|MAQIRITTE MAQI COLABOT [MAQI MOCO QERAI]|n/a
RFILD|2|1|1|1|COILLABBOTAS MAQI CORBBI MAQI MOCOI QERAI|n/a
RFILD|3|1|1|1|VGwGOLAM|n/a
RFILD|4|1|1|1|CORBAGNI MAQI BIVITI|n/a
RFILD|5|1|1|1|CORBAGN MAQI MUCOI C[--|n/a
RFILD|6|1|1|1|[--]|n/a
RHDDL|1|1|1|1|TRENACCATLO|n/a
RHDDL|1|1|2|1|TRENACCATLO|(The stone) of Trenaccatlo (?) (PN)
RHDDL|1|1|3|1|TRENACCATLO|n/a
RHDDL|1|1|4|1|TREN AC CATLO|Tren(PN) and Chadlo(PN).
RHDDL|1|1|5|1|TRENACCATLO|the Trenaccat(PN) tomb
RHDDL|1|2|1|1|TRENACATVS IC IACIT FILIVS MAGLAGNI|n/a
RHDDL|1|2|2|1|TRENACATVS IC IACIT FILIVS MAGLAGNI|n/a
RHDDL|1|2|3|1|TRENACATVS [H]IC IACIT FILIVS MAGLAGNI|Trenacatus(PN)  lies (here), son of Maglagnus(PN).
RHDDL|1|2|4|1|TRENACATVS IC IACIT FILIVS MAGLAGNI|n/a
RIALT|1|1|1|1|BONEMIMORI [F]ILLI TRIBVNI|n/a
RIALT|1|1|2|1|BONEMIMORI TRIBVNI|[the stone] of the tribune of good memory
RIALT|1|1|2|2|BONEMIMORI TRIBVNI|[the stone] of Tribun(i)us (PN) of good memory
RIALT|1|1|3|1|BONEMIMORI [F]ILLI TRIBVNI|In loving memory of the son of Tribunus (PN)
ROSCR|1|1|1|1|RECHTABRA|n/a
ROSCR|2|1|1|1|[OROIT] DO U CHERBAILL OROIT DO RIG ELE|A prayer for Ua Cherbaill (PN), a prayer for the King of Eile.
ROSCR|2|1|2|1|[OROIT] DO U CHERBAILL OROIT D[O] RIG ELE|Pray for O'Carroll (PN), pray for the King of Ely.
ROSSH|1|1|1|1|OROIT DO  MA/EL-BRE[N]DAIN|
ROSSH|1|1|2|1|OROIT DO MAELBRENDAN|
ROVMO|1|1|1|1|ANAVLAMATTIAS MUCOI [--]OELURI AVI AKERAS|n/a
ROVMO|2|1|1|1|MAQIERCIAS MAQI VALAMNI|n/a
ROVMO|3|1|1|1|VEDACU[NA MAQI] TOBIRA MUCOI SOGINI|n/a
RSOLV|1|1|1|1|PROPARAUIT GABALA[--|Gabala (PN)... prepared [for the soul of NN]
RSOLV|1|1|2|1|PROPARAUIT GAI C[I--]|Gai (PN) prepared (? this cross)
RSOLV|1|1|3|1|PROPARAUIT GAI C[--]|Gai[--] (PN) prepared ...
RSOLV|1|1|4|1|PROPARAVIT GAIC [--]|Gaic (PN) prepared or made this cross
RSOLV|1|1|5|1|PROPARAVIT GAI C[RUCEM --]|n/a
RTHCA|1|1|1|1|ELUNA MU[C--|n/a
RTHCA|1|1|2|1|[TU]LENA MU[C--|n/a
RTHCA|2|1|1|1|--]M[--|n/a
RTHDF|1|1|1|1|S[IDA]N[I] M[A]Q[I] [DA]L[O]|n/a
RTHDF|1|1|2|1|S[.]D[.]N[.]I M[A]Q[I] DALA|n/a
RTHDF|2|1|1|1|LLONNOCC MAQQ[--|n/a
RTHDF|2|1|2|1|LLONNOCC MAQQ[--|n/a
RTHDF|2|1|3|1|SONNOCC MAQQ[--|n/a
RTHKE|1|1|1|1|COMMA[GGA]AGNI M[-- --]I SAMMNN[--|n/a
RTHKE|1|1|2|1|"COMMAGGAGNI MU[COI]
--]I SAMMNN"|n/a
RTHKE|1|1|2|2|"COMMAGGAGNI MU[COI]
--]I SAGNN"|n/a
RTHKE|2|1|1|1|L[I]SS[E^I][GV]O[G]|n/a
RTHKE|2|1|2|1|OLSSI[G]VUG|n/a
RTHKE|3|1|1|1|[--]|n/a
RTHOD|1|1|1|1|CURCI MAQI MUCOI V[--|n/a
RTHOD|2|1|1|1|ERCAVICCAS MAQI CO[--|n/a
RTHOD|2|1|2|1|ERCAVICCAS MAQI CO[--|n/a
RUSHE|1|1|1|1|ALATTOS MAQI BR[--|
RUSHN|1|1|1|1|DOVAIDONA MAQI DROATA|Dovaidona(PN) son of Droata(PN)
RUSHN|1|1|1|2|DOVAIDONA (PN) MAQI DROATA|Dovaidona (PN) son of the Druid
RUSHN|1|1|1|3|DOVAIDONA MAQI DROATA|Dovaidona(PN) son of the Druid.
RUSHN|2|1|1|1|BIVAI[--]NAS MAQI MUCOI CUNAVA[--]|n/a
RUSHN|2|1|2|1|BIVAI[DO]NAS MAQI MUCOI CUNAVA[--]|(The stone) of Bivaidu(PN), son of the tribe Cunava[li] - (Connell).
RUSHN|2|1|3|1|BIVAIDONAS MAQI MUCOI CUNAVA[LI]|n/a
RUSHN|2|1|4|1|BIVAICUNAS MAQI MUCOI CUNAVA[--]|n/a
SANTN|1|1|1|1|"AVIT{UM} MONO | MENT{UM}"|None given.
SANTN|1|1|1|2|AVITI MONOMENTI|The Monument of Avitus.
SANTN|1|1|2|1|AVITI NOROMERTI|n/a
SBRID|1|1|1|1|AVVOAS|n/a
SCATT|1|1|1|1|OR DO MOINACH|Pray for Moinach (PN).
SCATT|1|1|2|1|OR DO MOINACH|n/a
SCATT|1|2|1|1|OR DO MOENACH AITE MOGROIN|Pray for Moenach (PN), tutor of Mogron (PN).
SCATT|1|2|2|1|OR DO MOENACH AITE MOGROIN|A prayer for Moenach (PN), foster of Mogron (PN)
SCETH|1|1|1|1|[--] FILIVS VICTORINI|n/a
SCETH|1|1|2|1|NIMRINI FILIVS VICTORINI|n/a
SCETH|1|1|3|1|N[EMNI]I FILI VICTORINI|(The stone) of Nemnius (PN) (? or Numnius) (PN), son of Victorinus (PN).
SCHUD|1|1|1|1|ERCAGNI MA[QI] E[R]CIAS|n/a
SCHUD|1|1|2|1|ERCAGNI MA[Q^C][I--|n/a
SCLEM|1|1|1|1|VITALI FILI TORRICI|
SCLEM|1|1|2|1|VITALI FILI TORRICI|[The stone] of Vitalus (PN), son of Torricus (PN)
SCLEM|1|1|3|1|VITALI FILI TORRICI|of-Vitali (PN), of the son of-Torrici (PN)
SCLEM|1|2|1|1|IGNIOC|n/a
SCLEM|1|2|2|1|IGNIOC|Ignioc(PN)
SCLEM|1|2|3|1|--]IGNI OC|(stone) of ...gnus(PN)... here
SCOLM|1|1|1|1|ADO[--] FILI [--]|
SCOLM|1|2|1|1|IACONIUS|n/a
SCOLM|1|2|2|1|[--]|n/a
SCRED|1|1|1|1|RUNHOL|Runhol(PN)
SCRED|1|1|2|1|RUNHOL|Runhol(PN).
SCRED|1|1|3|1|R[--HO.]|R[--ho.](PN)
SCRED|2|1|1|1|[--] FILIVS IC|n/a
SCRED|2|1|2|1|EROCAVI FILIVS IC|n/a
SCRED|2|1|3|1|[--]|n/a
SCRED|2|1|4|1|[--] FILIVS IC|n/a
SCRED|2|2|1|1|"INCX | X"|n/a
SCRED|2|2|2|1|[--]|n/a
SCRED|2|2|3|1|--]RCAS [--][..]O[..]|n/a
SDAV1|1|1|1|1|RINACI NOMENA|n/a
SDAV1|1|1|2|1|RINACI NOMENA|The relics (?) of Rinacus (PN) (lie here)
SDAV1|1|1|2|2|PINACI(S) NOMENA|The relics (?) of Pinax (PN) (lie here)
SDAV1|1|1|3|1|RINACI NOMENA|The Name of Rinac (PN)
SDAV2|1|1|1|1|ALPHA OMEGA IHS XPS GURMARC|n/a
SDAV2|1|1|2|1|ALPHA ET OMEGA IHESUS CHRISTUS GURMARC|(The Cross of) Alpha and Omega, Jesus Christ. Gurmarc (PN) (? set it up)
SDAV2|1|1|3|1|XPS GURMARC|Christ Gurmarc (PN)
SDAV2|1|1|4|1|ALPHA ET OMEGA IHESUS CHRISTUS GURMARC|n/a
SDAV3|1|1|1|1|--]AU[--]X[--]CN[--]BT[--]TD[--]D[--|n/a
SDAV3|1|1|2|1|+DAUID[US ERE]XIT [HANC A]RCA[M P(ro) OSSI]BUS T[HOME E]T D[A]UIDI|n/a
SDAV3|2|1|1|1|ALPHA OMEGA IHC XPC|(The Cross of) Alpha (and) Omega, Jesus Christ
SDAV3|3|1|1|1|ALPHA OMEGA IHS XPS|(The Cross of) Alpha (and) Omega. Jesus Christ
SDAV3|3|1|2|1|ALPHA OMEGA IHS XPS|n/a
SDAV3|3|2|1|1|+ PONTIFICIS ABRAHAM FILII HIC HED ET ISAC QUIESCUNT|The sons of Bishop Abraham (PN), Hed PN) and Isa(a)c (PN), rest here
SDAV3|3|2|2|1|+ PONTIFICIS ABRAHAM FILII HIC NED ET ISAC QUIESCUNT|n/a
SDAV3|4|1|1|1|MATHEVS MARCVS LVCAS  IOHANES|Matthew (PN), Mark (PN), Luke (PN), John (PN)
SDAV4|1|1|1|1|alpha omega|n/a
SDAV4|1|2|1|1|XPC|n/a
SDOGM|1|1|1|1|SAGRAGNI MAQI CVNATAMI|n/a
SDOGM|1|1|2|1|SAGRAGNI MAQI CVNATAMI|(The stone) of Sagragnus (PN), son of Cunatamus (PN)
SDOGM|1|1|3|1|SAGRAMNI MAQI CVNATAMI|n/a
SDOGM|1|1|4|1|SAGRAMNI MAQI CVNATAMI|n/a
SDOGM|1|1|5|1|SAGRAMNI MAQI CUNATAMI|n/a
SDOGM|1|1|6|1|SAGRAM NI MAQI CUNATAMI|Sagram (PN), a warrior the son of Cu-natami(PN)
SDOGM|1|2|1|1|SAGRANI FILI CVNOTAMI|n/a
SDOGM|1|2|2|1|SAGRANI FILI CVNOTAMI|(The stone) of Sagranus (PN), son of Cunotamus (PN)
SDOGM|1|2|3|1|SAGRANI FILI CVNOTAMI|n/a
SDOGM|1|2|4|1|SAGRANI FILI CVNOTAMI|n/a
SDOGM|1|2|5|1|SAGRANI FILI CVNOTAMI|n/a
SDOGM|2|1|1|1|D I|n/a
SDOGW|1|1|1|1|OGTENA[S]|n/a
SDOGW|1|1|2|1|OGTENLO|(The stone) of Ogtenlo(s) (PN)
SDOGW|1|1|3|1|OTGENS|n/a
SDOGW|1|1|4|1|OGTENE|n/a
SDOGW|1|1|5|1|OGTENLO|n/a
SDOGW|1|2|1|1|HOGTIVIS FILI DEMETI|n/a
SDOGW|1|2|2|1|HOGTIVIS FILI DEMETI|(The stone) of Hogtivis (PN), son of Demetus (PN)
SDOGW|1|2|3|1|NOGTIVIS FILI DEMETI|n/a
SDOGW|1|2|4|1|HOGTIVIS FILI DEMETI|n/a
SEDRN|1|1|1|1|alpha omega IHC XPC|(The cross of) Alpha (and) Omega. Jesus Christ.
SEDRN|2|1|1|1|[alpha] omega [IH]C [XP]C|(The cross of) Alpha (and) Omega. Jesus Christ.
SEIRK|1|1|1|1|OROIT DO CHERBALL|
SENDL|1|1|1|1|BROCAGNI IHC IACIT NADOTTI FILIVS|n/a
SENDL|1|1|2|1|[BR..ACNI IHC IACIT --US]|[the body] of [Br..acnus] lies here [--]
SENDL|1|1|3|1|BROCAGNI IHC IACIT [R/N]ADOTTI FILIVS|Of Brocagnus(PN) here lies, the son of-[R/N]adotti(PN)
SFORD|1|1|1|1|OROIT AR A[--|Pray for A[--
SFORD|1|1|2|1|OROIT AR E[--|n/a
SHANK|1|1|1|1|MAQI CUNALIG[--]MAQI COILLI MUCOI COSCIS/N|
SHILL|1|1|1|1|CVMREGNI FILI MAVCI|[the stone] of Cumregnus (PN), son of Maucus( PN)
SHILL|1|1|2|1|+ CUMRECINI FILI MAUCI|Of Cumrecinus(PN) of the son of Maucus(PN).
SHLRY|1|1|1|1|ALPHA MARIA OMEGA NOTI NOTI|n/a
SHLRY|1|1|2|1|N[.] NOTI [..] NOTI|[the stone] of Notus, [son] of Notus
SHLRY|1|1|3|1|NOTI NOTI|Of Notus(PN), of Notus(PN).
SHNKL|1|1|1|1|AEDUIE|n/a
SILCH|1|1|1|1|EBICATO[S] [MAQ]I MUCO[I] [--]|n/a
SILCH|1|1|2|1|"TEBICATO[S] | [MAQ]I MUCI[--"|...of Tebicatos (PN), son of the tribe of...
SISHM|1|1|1|1|"VENNISETLI | FILI ERCAGNI"|n/a
SISHM|1|1|2|1|"VENNISETLI | FILIUS ERCAGNI"|Vennisetlos (PN), son of Ercagnas (PN).
SISHM|1|1|3|1|"VENNISETLI | FILIUS ERC:AGNI"|(The stone) of Vennisetl (PN), son of Ercagnus(PN).
SISHM|1|2|1|1|--][G][--|n/a
SISHM|2|1|1|1|CIMESETLI [FILIUS] AVICAT[US]|(The stone) of Cimesetl (PN)(son) of Avicatus(PN).
SISHM|2|1|2|1|"CIMESETLI [FILI] | AVICATI [--"|n/a
SISHM|2|1|3|1|"CIMESETLI [FILI] | AVICATI [HIC IACIT]"|(The place, or monument, of Cimesetlas (PN)[son] of Avicatus(PN) [here (he) lies].
SISML|1|1|1|1|alpha V omega L|n/a
SJUST|1|1|1|1|SELNIVS IC IACIT|n/a
SJUST|1|1|2|1|NI SELVS IC IACIT|NI Selvs(PN) lies here.
SJUST|1|1|2|2|SENILVS IC IACIT|Senilus(PN) lies here.
SJUST|1|1|3|1|SENILVS IC IACIT|n/a
SLIAN|1|1|1|1|BANDVS IACIT|n/a
SLIAN|1|1|2|1|SILBANDVS IACIT [HIC]|n/a
SLIAN|1|1|3|1|SILBANDVS IACIT|Silbandus(PN) lies (here).
SLIAN|1|1|4|1|BANDVS IACIT|n/a
SNCL1|1|1|1|1|[VALAVI FILI] PAANI|n/a
SNCL1|1|1|2|1|[--] PAANI|The stone... of Paanus (PN)
SNCL1|1|1|3|1|PAANI|(the Stone or the Cross) of Paan (PN)
SNCL1|2|1|1|1|NESI|n/a
SNCL1|2|1|2|1|MELI|(The stone) of Melus (PN)
SNCL1|2|1|3|1|NESI|n/a
SNCL2|1|1|1|1|TVNCCETACE VXSOR DAARI HIC IACIT|n/a
SNCL2|1|1|2|1|TVNCCETACE VXSOR DAARI HIC IACIT|Tunccetace (PN), wife of Daarus (PN), lies here.
SNCL2|1|1|3|1|TVNCCETACE VXSOR DAARI HIC IACIT|Here lies Tunccetace (PN) wife of Dagare (PN)
SOURT|1|1|1|1|[.R]INCIP[I] [--] AV[.]DE[..]|n/a
SOURT|1|1|2|1|PRINCIPI IURICI AUDETI|n/a
SOURT|1|1|3|1|PRINCIPI FILIU[S] AUDETI|n/a
SPOLE|1|1|1|1|CAMVLORIGI FILI FANNVCI|n/a
SPOLE|1|1|2|1|CAMVLORIGI FILI FANNVCI|(The stone) of Camulorix (PN), son of Fannucus (PN)
SPOLE|1|1|3|1|CANTORISI FILI FANN[V^A]CI|n/a
SPOLE|1|1|4|1|CAMV[--]ORISI FILI FANNVCI|n/a
SPOLE|1|1|5|1|CAMVLORISI FILI FANNVCI|n/a
SPOLE|1|1|6|1|CAMELORIGI FILI FANNVCI|n/a
SPTTL|1|1|1|1|EVALI FILI DENCVI CVNIOVENDE MATER EIVS|n/a
SPTTL|1|1|2|1|EVALI FILI DENCVI CVNIOVENDE MATER EIVS|(The stone) of Evali (PN), son  of Dencuus (PN).  Cuniovende (PN), his mother (?set it up)
SPTTL|1|1|3|1|EVALI FILI DENO CVNIOVENDE MATER EIVS|n/a
SPTTL|1|1|4|1|EVALI FILI DENCVI CVNIOVENDE MATER EIVS|n/a
SPTTL|1|1|5|1|EVALI FILI DENOVI CVNIOVENDE MATER EIVS|the burial place of Eval (PN) son of Denov (PN), Cuniovende (PN) his mother set up the stone
SPTTL|1|1|6|1|EVALI FILI DENCVI CVNIOVENDE MATER EIVS|n/a
STISL|1|1|1|1|--]OR[--] ORNECNVS ET ELISA SOMNIVM [--|n/a
STKEW|1|1|1|1|IVSTI|n/a
STKEW|1|1|2|1|IVSTI|[The stone] of Iustus(PN).
STKEW|1|2|1|1|[I]USTI|n/a
STKEW|1|2|2|1|[--]STI|n/a
STNTN|1|1|1|1|GENDILI|n/a
STNTN|1|1|2|1|GENDILI|(The stone) of Gendilius (PN)
STNTN|1|1|3|1|GECLIDI|n/a
STNTN|1|1|4|1|GENDILI|n/a
STNTN|1|1|5|1|GENDILI|n/a
STNTN|1|2|1|1|GENDILI|n/a
STNTN|1|2|2|1|GE[NDILI--]|(The stone) of Gendilius (PN) ...
STNTN|1|2|3|1|GE[NDI.]LI|n/a
STNTN|1|2|4|1|GEND[I]LI|n/a
STWFD|1|1|1|1|GU[.]GLES|Gu[.]gles(PN)
STWFD|1|1|2|1|GUNGLEI|n/a
SVNSS|1|1|1|1|--]CARITINI FILI BERIC[C{I}] --]CAL[--|n/a
SVNSS|1|1|2|1|MACARITINI FILI BERIC[{I}--HIC IACIT]|(The stone) of Macaritinus (PN), son of Bericius (PN). (He lies here.)
SVNSS|1|1|3|1|VICVRITINI FILI BERIA[C{I} --]|Of Vicuritinus (PN), the son of Beria(cus) (PN)
SVNSS|1|1|4|1|MACARITINI FILI BERI[CI]|n/a
SVNSS|1|1|5|1|MACARITINI FILI BERIC|n/a
TALYB|1|1|1|1|"n/a
"|n/a
TALYB|1|1|2|1|HIC IACIT [--|Here lies (So-and-so).
TAWNA|1|1|1|1|[--]|n/a
TAWNA|1|1|2|1|ORATE PRO EPISCOPUS TITUS|n/a
TBYAN|1|1|1|1|MAUISIR|n/a
TBYAN|1|1|2|1|[--]|n/a
TCKML|1|1|1|1|[--]|n/a
TCROM|1|1|1|1|[--]|n/a
TCROM|1|1|2|1|[--]|n/a
TCSTL|1|1|1|1|MAQI-TRENI SALICIDUNI|n/a
TCSTL|1|1|2|1|MAQUTRENI SALICIDUNI|(The stone) of Maquutrenus Salicidunus (PN).
TCSTL|1|1|3|1|MAQOTRONI SALOCODNI|n/a
TCSTL|1|2|1|1|MACCV-TRENI SALICIDVNI|n/a
TCSTL|1|2|2|1|MACCVTRENI + SALICIDVNI|(The stone) of Maccutrenus Salicidunus (PN).
TEMAN|1|1|1|1|AMN TENAS MACI V[--|n/a
TERMY|1|1|1|1|MOCU[RR]UTI MAQI VLISACES{U}CMIR|n/a
TERMY|1|1|2|1|MOCU[RRUTI] [MAQI] VLISAC[E]S[U]CMIR|n/a
TFEIC|1|1|1|1|+OROIT DO ULTAN ET DO DUBTHACH DO RIGNI IN CAISSEL|A prayer for Ultan and for Dubthach who made this fortification
TFLYS|1|1|1|1|IACONVS FI[L]I MINI IACIT|n/a
TFLYS|1|1|2|1|IACONVS FILIVS MINI IACIT|Jaconus(PN), son of Minus(PN) (?Minius), lies (here).
TFLYS|1|1|3|1|IACONVS FILI MINI IACIT|n/a
TFLYS|1|1|4|1|IACONVS FILIVS MINI IACIT|(Here) lies Iaconus(PN), son of Min(PN).
TGARN|1|1|1|1|ENEVIRI|n/a
TGARN|1|1|2|1|ENEVIRI|(The stone) of Enevir(PN).
TGARN|2|1|1|1|POTENINA MVLIIER|n/a
TGARN|2|1|2|1|POTENINA MVLIIER [CONVMAN{I}]|n/a
TGARN|2|1|3|1|POTEN[T]INA MVLIIER|Poten(t)ina (PN) , wife (of So-and-so lies here?)
TGENE|1|1|1|1|BENDACHT DIE FOR ANMAIN SANCTAN|The blessing of God upon the soul of Sanctan.
